company_id,symbol,company_name,period,thesis_id,bms,state,evidence_count,earnings,economics,execution,balance_sheet,management_delivery
343,PCBL,PCBL Chemical Ltd.,Q3 FY26,343,-0.4275,weakening,6,-0.83,-0.88,0.0,0.0,0.0
344,PERSISTENT,Persistent Systems Ltd.,Q3 FY26,344,0.3925,mixed,8,0.8,0.77,0.0,0.0,0.0
345,PETRONET,Petronet LNG Ltd.,Q3 FY26,345,-0.19,mixed,2,-0.76,0.0,0.0,0.0,0.0
346,PFC,Power Finance Corporation Ltd.,Q3 FY26,346,0.195,mixed,5,0.79,-0.01,0.0,0.0,0.0
347,PFIZER,Pfizer Ltd.,Q3 FY26,347,0.1925,mixed,4,0.77,0.0,0.0,0.0,0.0
348,PFOCUS,Prime Focus Ltd.,Q3 FY26,348,0.145,mixed,9,-0.26,0.84,0.0,0.0,0.0
349,PGEL,PG Electroplast Ltd.,Q3 FY26,349,-0.1975,mixed,6,0.0,-0.79,0.0,0.0,0.0
350,PHOENIXLTD,Phoenix Mills Ltd.,Q3 FY26,350,0.4,improving,5,0.83,0.77,0.0,0.0,0.0
351,PIDILITIND,Pidilite Industries Ltd.,Q3 FY26,351,0.195,mixed,2,0.78,0.0,0.0,0.0,0.0
352,PIIND,PI Industries Ltd.,Q3 FY26,352,-0.4275,weakening,5,-0.82,-0.89,0.0,0.0,0.0
353,PINELABS,Pine Labs Ltd.,Q3 FY26,353,0.3925,mixed,2,0.79,0.78,0.0,0.0,0.0
354,PIRAMALFIN,Piramal Finance Ltd.,Q3 FY26,354,0.415,improving,8,0.81,0.85,0.0,0.0,0.0
355,PNB,Punjab National Bank,Q3 FY26,355,0.1155,mixed,3,0.0,0.0,0.0,0.77,0.0
356,PNBHOUSING,PNB Housing Finance Ltd.,Q3 FY26,356,0.395,mixed,6,0.77,0.81,0.0,0.0,0.0
357,POLICYBZR,PB Fintech Ltd.,Q3 FY26,357,0.42,improving,9,0.84,0.84,0.0,0.0,0.0
358,POLYCAB,Polycab India Ltd.,Q3 FY26,358,0.4125,improving,7,0.83,0.82,0.0,0.0,0.0
359,POLYMED,Poly Medicure Ltd.,Q3 FY26,359,0.2,mixed,2,0.8,0.0,0.0,0.0,0.0
360,POONAWALLA,Poonawalla Fincorp Ltd.,Q3 FY26,360,0.2175,mixed,9,0.57,0.3,0.0,0.0,0.0
361,POWERGRID,Power Grid Corporation of India Ltd.,Q3 FY26,361,-0.2025,mixed,2,0.0,-0.81,0.0,0.0,0.0
362,POWERINDIA,Hitachi Energy India Ltd.,Q3 FY26,362,0.4075,improving,8,0.82,0.81,0.0,0.0,0.0
363,PPLPHARMA,Piramal Pharma Ltd.,Q3 FY26,363,-0.205,mixed,3,-0.82,0.0,0.0,0.0,0.0
364,PREMIERENE,Premier Energies Ltd.,Q3 FY26,364,0.4,improving,8,0.83,0.77,0.0,0.0,0.0
365,PRESTIGE,Prestige Estates Projects Ltd.,Q3 FY26,365,0.155,mixed,7,0.88,-0.26,0.0,0.0,0.0
366,PTCIL,PTC Industries Ltd.,Q3 FY26,366,0.005,mixed,7,0.83,-0.81,0.0,0.0,0.0
367,PVRINOX,PVR INOX Ltd.,Q3 FY26,367,0.4025,improving,7,0.82,0.79,0.0,0.0,0.0
368,PWL,Physicswallah Ltd.,Q3 FY26,368,-0.01,mixed,4,0.78,-0.82,0.0,0.0,0.0
369,RADICO,Radico Khaitan Ltd,Q3 FY26,369,0.4025,improving,8,0.79,0.82,0.0,0.0,0.0
370,RAILTEL,Railtel Corporation Of India Ltd.,Q3 FY26,370,-0.0025,mixed,4,0.75,-0.76,0.0,0.0,0.0
371,RAINBOW,Rainbow Childrens Medicare Ltd.,Q3 FY26,371,0.2,mixed,2,0.8,0.0,0.0,0.0,0.0
372,RAMCOCEM,The Ramco Cements Ltd.,Q3 FY26,372,0.395,mixed,5,0.84,0.74,0.0,0.0,0.0
373,RBLBANK,RBL Bank Ltd.,Q3 FY26,373,0.12,mixed,2,0.0,0.0,0.0,0.8,0.0
374,RECLTD,REC Ltd.,Q3 FY26,374,0.3775,mixed,4,0.73,0.78,0.0,0.0,0.0
375,REDINGTON,Redington Ltd.,Q3 FY26,375,0.1925,mixed,4,0.77,0.0,0.0,0.0,0.0
376,RELIANCE,Reliance Industries Ltd.,Q3 FY26,376,0.1925,mixed,4,0.77,0.0,0.0,0.0,0.0
377,RHIM,RHI MAGNESITA INDIA LTD.,Q3 FY26,377,-0.255,mixed,4,-0.24,-0.78,0.0,0.0,0.0
378,RITES,RITES Ltd.,Q3 FY26,378,0.415,improving,5,0.8,0.86,0.0,0.0,0.0
379,RKFORGE,Ramkrishna Forgings Ltd.,Q3 FY26,379,-0.2675,mixed,7,-0.8,-0.27,0.0,0.0,0.0
380,RPOWER,Reliance Power Ltd.,Q3 FY26,380,0.07,mixed,7,-0.01,0.29,0.0,0.0,0.0
381,RRKABEL,R R Kabel Ltd.,Q3 FY26,381,0.4175,improving,7,0.85,0.82,0.0,0.0,0.0
382,RVNL,Rail Vikas Nigam Ltd.,Q3 FY26,382,-0.3775,mixed,3,-0.75,-0.76,0.0,0.0,0.0
383,SAGILITY,Sagility Ltd.,Q3 FY26,383,0.135,mixed,8,0.51,0.03,0.0,0.0,0.0
384,SAIL,Steel Authority of India Ltd.,Q3 FY26,384,-0.0825,mixed,5,0.42,-0.75,0.0,0.0,0.0
385,SAILIFE,Sai Life Sciences Ltd.,Q3 FY26,385,0.2,mixed,6,0.8,0.0,0.0,0.0,0.0
386,SAMMAANCAP,Sammaan Capital Ltd.,Q3 FY26,386,0.4475,improving,2,0.9,0.89,0.0,0.0,0.0
387,SAPPHIRE,Sapphire Foods India Ltd.,Q3 FY26,387,-0.305,mixed,6,-0.44,-0.78,0.0,0.0,0.0
388,SARDAEN,Sarda Energy and Minerals Ltd.,Q3 FY26,388,0.3925,mixed,6,0.78,0.79,0.0,0.0,0.0
389,SAREGAMA,Saregama India Ltd,Q3 FY26,389,0.02,mixed,4,-0.84,0.92,0.0,0.0,0.0
390,SBFC,SBFC Finance Ltd.,Q3 FY26,390,0.1975,mixed,6,0.79,0.0,0.0,0.0,0.0
391,SBICARD,SBI Cards and Payment Services Ltd.,Q3 FY26,391,0.01,mixed,4,0.8,-0.76,0.0,0.0,0.0
392,SCHAEFFLER,Schaeffler India Ltd.,Q3 FY26,392,0.4,improving,5,0.85,0.75,0.0,0.0,0.0
393,SCHNEIDER,Schneider Electric Infrastructure Ltd.,Q3 FY26,393,-0.1825,mixed,3,0.03,-0.76,0.0,0.0,0.0
394,SCI,Shipping Corporation of India Ltd.,Q3 FY26,394,0.17,mixed,7,0.4,0.28,0.0,0.0,0.0
395,SHREECEM,Shree Cement Ltd.,Q3 FY26,395,0.4075,improving,6,0.83,0.8,0.0,0.0,0.0
396,SHRIRAMFIN,Shriram Finance Ltd.,Q3 FY26,396,0.11,mixed,5,0.44,0.0,0.0,0.0,0.0
397,SHYAMMETL,Shyam Metalics and Energy Ltd.,Q3 FY26,397,0.1975,mixed,4,0.79,0.0,0.0,0.0,0.0
398,SIEMENS,Siemens Ltd.,Q3 FY26,398,-0.1075,mixed,4,-0.43,0.0,0.0,0.0,0.0
399,SIGNATURE,Signatureglobal (India) Ltd.,Q3 FY26,399,-0.14,mixed,9,-0.27,-0.29,0.0,0.0,0.0
400,SJVN,SJVN Ltd.,Q3 FY26,400,0.2,mixed,7,0.04,0.76,0.0,0.0,0.0
401,SOBHA,Sobha Ltd.,Q3 FY26,401,0.2,mixed,5,0.8,0.0,0.0,0.0,0.0
402,SOLARINDS,Solar Industries India Ltd.,Q3 FY26,402,0.2025,mixed,5,0.81,0.0,0.0,0.0,0.0
403,SONACOMS,Sona BLW Precision Forgings Ltd.,Q3 FY26,403,0.02,mixed,5,0.83,-0.75,0.0,0.0,0.0
404,SONATSOFTW,Sonata Software Ltd.,Q3 FY26,404,0.1925,mixed,7,0.45,0.32,0.0,0.0,0.0
405,SPLPETRO,Supreme Petrochem Ltd.,Q3 FY26,405,-0.425,weakening,5,-0.84,-0.86,0.0,0.0,0.0
406,SRF,SRF Ltd.,Q3 FY26,406,0.405,improving,7,0.81,0.81,0.0,0.0,0.0
407,SUMICHEM,Sumitomo Chemical India Ltd.,Q3 FY26,407,0.0675,mixed,3,0.27,0.0,0.0,0.0,0.0
408,SUNDARMFIN,Sundaram Finance Ltd.,Q3 FY26,408,0.39,mixed,7,0.76,0.8,0.0,0.0,0.0
409,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,Q3 FY26,409,0.2,mixed,2,0.8,0.0,0.0,0.0,0.0
410,SUNTV,Sun TV Network Ltd.,Q3 FY26,410,-0.27,mixed,5,-0.26,-0.82,0.0,0.0,0.0
411,SUPREMEIND,Supreme Industries Ltd.,Q3 FY26,411,-0.285,mixed,6,-0.4,-0.74,0.0,0.0,0.0
412,SUZLON,Suzlon Energy Ltd.,Q3 FY26,412,0.43,improving,6,0.83,0.89,0.0,0.0,0.0
413,SWANCORP,Swan Corp Ltd.,Q3 FY26,413,-0.1975,mixed,8,-0.51,-0.28,0.0,0.0,0.0
414,SWIGGY,Swiggy Ltd.,Q3 FY26,414,0.2225,mixed,7,0.0,0.89,0.0,0.0,0.0
415,SYNGENE,Syngene International Ltd.,Q3 FY26,415,-0.215,mixed,2,-0.86,0.0,0.0,0.0,0.0
416,SYRMA,Syrma SGS Technology Ltd.,Q3 FY26,416,0.4075,improving,7,0.83,0.8,0.0,0.0,0.0
417,TARIL,Transformers And Rectifiers (India) Ltd.,Q3 FY26,417,0.2575,mixed,7,0.78,0.25,0.0,0.0,0.0
418,TATACAP,Tata Capital Ltd.,Q3 FY26,418,0.375,mixed,2,0.75,0.75,0.0,0.0,0.0
419,TATACHEM,Tata Chemicals Ltd.,Q3 FY26,419,-0.2675,mixed,4,-0.28,-0.79,0.0,0.0,0.0
420,TATACOMM,Tata Communications Ltd.,Q3 FY26,420,0.0025,mixed,4,0.01,0.0,0.0,0.0,0.0
421,TATACONSUM,Tata Consumer Products Ltd.,Q3 FY26,421,0.2025,mixed,4,0.81,0.0,0.0,0.0,0.0
422,TATAELXSI,Tata Elxsi Ltd.,Q3 FY26,422,-0.41,weakening,6,-0.83,-0.81,0.0,0.0,0.0
423,TATAINVEST,Tata Investment Corporation Ltd.,Q3 FY26,423,0.4175,improving,5,0.85,0.82,0.0,0.0,0.0
424,TATAPOWER,Tata Power Co. Ltd.,Q3 FY26,424,0.2075,mixed,3,0.03,0.8,0.0,0.0,0.0
425,TATASTEEL,Tata Steel Ltd.,Q3 FY26,425,0.435,improving,5,0.88,0.86,0.0,0.0,0.0
426,TATATECH,Tata Technologies Ltd.,Q3 FY26,426,-0.4125,weakening,3,-0.82,-0.83,0.0,0.0,0.0
427,TBOTEK,TBO Tek Ltd.,Q3 FY26,427,0.005,mixed,6,0.8,-0.78,0.0,0.0,0.0
428,TCS,Tata Consultancy Services Ltd.,Q3 FY26,428,0.0025,mixed,2,0.01,0.0,0.0,0.0,0.0
429,TECHM,Tech Mahindra Ltd.,Q3 FY26,429,0.38,mixed,6,0.75,0.77,0.0,0.0,0.0
430,TECHNOE,Techno Electric & Engineering Company Ltd.,Q3 FY26,430,0.39,mixed,7,0.8,0.76,0.0,0.0,0.0
431,TEGA,Tega Industries Ltd.,Q3 FY26,431,0.005,mixed,6,0.27,-0.25,0.0,0.0,0.0
432,TEJASNET,Tejas Networks Ltd.,Q3 FY26,432,-0.4125,weakening,9,-0.82,-0.83,0.0,0.0,0.0
433,TENNIND,Tenneco Clean Air India Ltd.,Q3 FY26,433,0.01,mixed,2,0.79,-0.75,0.0,0.0,0.0
434,THELEELA,Leela Palaces Hotels & Resorts Ltd.,Q3 FY26,434,0.3975,mixed,8,0.83,0.76,0.0,0.0,0.0
435,THERMAX,Thermax Ltd.,Q3 FY26,435,0.2025,mixed,6,0.04,0.77,0.0,0.0,0.0
436,TIINDIA,Tube Investments of India Ltd.,Q3 FY26,436,0.2,mixed,2,0.8,0.0,0.0,0.0,0.0
437,TIMKEN,Timken India Ltd.,Q3 FY26,437,-0.1975,mixed,3,-0.0,-0.79,0.0,0.0,0.0
438,TITAGARH,Titagarh Rail Systems Ltd.,Q3 FY26,438,-0.405,weakening,6,-0.79,-0.83,0.0,0.0,0.0
439,TITAN,Titan Company Ltd.,Q3 FY26,439,0.4,improving,8,0.82,0.78,0.0,0.0,0.0
440,TMCV,Tata Motors Ltd.,Q3 FY26,440,-0.0675,mixed,3,-0.27,0.0,0.0,0.0,0.0
441,TMPV,Tata Motors Passenger Vehicles Ltd.,Q3 FY26,441,-0.315,mixed,7,-0.41,-0.85,0.0,0.0,0.0
442,TORNTPHARM,Torrent Pharmaceuticals Ltd.,Q3 FY26,442,0.205,mixed,4,0.82,0.0,0.0,0.0,0.0
443,TORNTPOWER,Torrent Power Ltd.,Q3 FY26,443,0.285,mixed,4,0.29,0.85,0.0,0.0,0.0
444,TRAVELFOOD,Travel Food Services Ltd.,Q3 FY26,444,0.2575,mixed,6,0.24,0.79,0.0,0.0,0.0
445,TRENT,Trent Ltd.,Q3 FY26,445,0.395,mixed,4,0.76,0.82,0.0,0.0,0.0
446,TRIDENT,Trident Ltd.,Q3 FY26,446,-0.005,mixed,4,0.02,-0.04,0.0,0.0,0.0
447,TRITURBINE,Triveni Turbine Ltd.,Q3 FY26,447,0.01,mixed,2,0.04,0.0,0.0,0.0,0.0
448,TTML,Tata Teleservices (Maharashtra) Ltd.,Q3 FY26,448,0.155,mixed,6,-0.22,0.84,0.0,0.0,0.0
449,TVSMOTOR,TVS Motor Company Ltd.,Q3 FY26,449,0.21,mixed,5,0.84,0.0,0.0,0.0,0.0
450,UBL,United Breweries Ltd.,Q3 FY26,450,-0.005,mixed,4,0.03,-0.05,0.0,0.0,0.0
451,ULTRACEMCO,UltraTech Cement Ltd.,Q3 FY26,451,0.405,improving,8,0.83,0.79,0.0,0.0,0.0
452,UNIONBANK,Union Bank of India,Q3 FY26,452,0.117,mixed,3,0.0,0.0,0.0,0.78,0.0
453,UNITDSPR,United Spirits Ltd.,Q3 FY26,453,0.19,mixed,5,0.79,-0.03,0.0,0.0,0.0
454,UNOMINDA,UNO Minda Ltd.,Q3 FY26,454,0.1925,mixed,5,0.77,0.0,0.0,0.0,0.0
455,UPL,UPL Ltd.,Q3 FY26,455,0.3325,mixed,8,0.51,0.82,0.0,0.0,0.0
456,URBANCO,Urban Company Ltd.,Q3 FY26,456,-0.2075,mixed,6,-0.0,-0.83,0.0,0.0,0.0
457,USHAMART,Usha Martin Ltd.,Q3 FY26,457,0.1975,mixed,4,0.79,0.0,0.0,0.0,0.0
458,UTIAMC,UTI Asset Management Company Ltd.,Q3 FY26,458,-0.31,mixed,6,-0.42,-0.82,0.0,0.0,0.0
459,VBL,Varun Beverages Ltd.,Q3 FY26,459,0.0175,mixed,4,0.84,-0.77,0.0,0.0,0.0
460,VEDL,Vedanta Ltd.,Q3 FY26,460,0.08,mixed,5,-0.42,0.74,0.0,0.0,0.0
461,VIJAYA,Vijaya Diagnostic Centre Ltd.,Q3 FY26,461,0.2025,mixed,4,0.81,0.0,0.0,0.0,0.0
462,VMM,Vishal Mega Mart Ltd.,Q3 FY26,462,0.195,mixed,6,0.78,0.0,0.0,0.0,0.0
463,VOLTAS,Voltas Ltd.,Q3 FY26,463,-0.4075,weakening,5,-0.84,-0.79,0.0,0.0,0.0
464,VTL,Vardhman Textiles Ltd.,Q3 FY26,464,-0.43,weakening,2,-0.9,-0.82,0.0,0.0,0.0
465,WAAREEENER,Waaree Energies Ltd.,Q3 FY26,465,0.415,improving,9,0.85,0.81,0.0,0.0,0.0
466,WELCORP,Welspun Corp Ltd.,Q3 FY26,466,0.3975,mixed,7,0.83,0.76,0.0,0.0,0.0
467,WELSPUNLIV,Welspun Living Ltd.,Q3 FY26,467,-0.43,weakening,6,-0.82,-0.9,0.0,0.0,0.0
468,WHIRLPOOL,Whirlpool of India Ltd.,Q3 FY26,468,-0.205,mixed,3,-0.82,0.0,0.0,0.0,0.0
469,WIPRO,Wipro Ltd.,Q3 FY26,469,-0.015,mixed,2,0.8,-0.86,0.0,0.0,0.0
470,WOCKPHARMA,Wockhardt Ltd.,Q3 FY26,470,0.0975,mixed,4,0.39,0.0,0.0,0.0,0.0
471,YESBANK,Yes Bank Ltd.,Q3 FY26,471,0.292,mixed,2,0.0,0.73,0.0,0.73,0.0
472,ZEEL,Zee Entertainment Enterprises Ltd.,Q3 FY26,472,-0.22,mixed,4,-0.04,-0.84,0.0,0.0,0.0
473,ZENSARTECH,Zensar Technolgies Ltd.,Q3 FY26,473,0.1975,mixed,3,0.79,0.0,0.0,0.0,0.0
474,ZENTEC,Zen Technologies Ltd.,Q3 FY26,474,-0.0175,mixed,7,-0.38,0.31,0.0,0.0,0.0
475,ZFCVINDIA,ZF Commercial Vehicle Control Systems India Ltd.,Q3 FY26,475,0.195,mixed,3,0.78,0.0,0.0,0.0,0.0
476,ZYDUSLIFE,Zydus Lifesciences Ltd.,Q3 FY26,476,0.2125,mixed,3,0.85,0.0,0.0,0.0,0.0
477,ZYDUSWELL,Zydus Wellness Ltd.,Q3 FY26,477,0.18,mixed,5,-0.02,0.74,0.0,0.0,0.0
